Date,Day_of_Week,Lecture_Number,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled_Students,Students_Present,Attendance_Percentage,Previous_Lecture_Attendance_Pct,Gap_Since_Previous_Lecture_Hours,Practical_or_Theory,Internal_Test_Week,Assignment_Due,Holiday_Before_After,Weather,Special_Event,Faculty_Experience_Years,Is_First_Lecture_Of_Day,Calculated_Attendance_Pct,Day_Of_Semester,Week_Number,Days_Since_Last_Holiday,Consecutive_Lecture_Count,Rolling_Avg_Prev_3_Lectures,Time_Of_Day,Week_Before_Exam
2026-08-06,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,72,71.29,-1.0,0.0,Theory,Yes,No,No,Cloudy,No,9,1,71.29,53,8,-1,5,66.74333333333337,Morning,No
2026-08-06,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,60,58.25,-1.0,0.0,Theory,Yes,No,No,Cloudy,No,9,1,58.25,53,8,-1,9,65.91000000000003,Morning,No
2026-08-06,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,68,67.33,71.29,0.0,Theory,Yes,Yes,No,Cloudy,No,9,0,67.33,53,8,-1,4,64.86333333333336,Morning,No
2026-08-06,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,72,69.9,58.25,0.0,Theory,Yes,No,No,Rainy,No,9,0,69.9,53,8,-1,8,65.62333333333336,Morning,No
2026-08-06,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,51,50.5,67.33,0.0,Theory,Yes,No,No,Rainy,No,12,0,50.5,53,8,-1,3,65.16000000000003,Morning,No
2026-08-06,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,66,64.08,69.9,0.0,Theory,Yes,No,No,Cloudy,No,12,0,64.08,53,8,-1,7,62.57666666666669,Morning,No
2026-08-06,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,58,57.43,50.5,0.0,Theory,Yes,No,No,Rainy,No,12,0,57.43,53,8,-1,2,61.49333333333336,Morning,No
2026-08-06,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,73,70.87,64.08,0.0,Theory,Yes,No,No,Rainy,Yes,12,0,70.87,53,8,-1,6,57.336666666666694,Morning,No
2026-08-06,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,B,Computer Lab,101,52,51.49,57.43,1.25,Practical,Yes,No,No,Sunny,Yes,6,0,51.49,53,8,-1,1,64.1266666666667,Before Lunch,No
2026-08-06,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,A,Computer Lab,103,63,61.17,70.87,1.25,Practical,Yes,Yes,No,Sunny,No,6,0,61.17,53,8,-1,10,59.93000000000003,Before Lunch,No
2026-08-07,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,66,65.35,-1.0,0.0,Theory,Yes,No,No,Rainy,No,9,1,65.35,54,8,-1,5,61.1766666666667,Morning,No
2026-08-07,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,88,85.44,-1.0,0.0,Theory,Yes,No,No,Rainy,No,9,1,85.44,54,8,-1,9,59.336666666666694,Morning,No
2026-08-07,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,88,87.13,65.35,0.0,Theory,Yes,No,No,Rainy,No,9,0,87.13,54,8,-1,1,70.65333333333335,Morning,No
2026-08-07,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,79,76.7,85.44,0.0,Theory,Yes,No,No,Rainy,No,9,0,76.7,54,8,-1,8,79.30666666666669,Morning,No
2026-08-07,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,87,86.14,87.13,0.0,Theory,Yes,No,No,Cloudy,No,7,0,86.14,54,8,-1,3,83.09000000000003,Morning,No
2026-08-07,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,73,70.87,76.7,0.0,Theory,Yes,No,No,Rainy,No,7,0,70.87,54,8,-1,6,83.32333333333337,Morning,No
2026-08-07,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,79,78.22,86.14,0.0,Theory,Yes,No,No,Sunny,No,8,0,78.22,54,8,-1,2,77.90333333333336,Morning,No
2026-08-07,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,86,83.5,70.87,0.0,Theory,Yes,No,No,Rainy,No,8,0,83.5,54,8,-1,7,78.41000000000004,Morning,No
2026-08-07,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,B,Computer Lab,101,52,51.49,78.22,1.25,Practical,Yes,No,No,Rainy,No,11,0,51.49,54,8,-1,4,77.53000000000003,Before Lunch,No
2026-08-07,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,A,Computer Lab,103,77,74.76,83.5,1.25,Practical,Yes,No,No,Rainy,No,11,0,74.76,54,8,-1,10,71.07000000000004,Before Lunch,No
2026-08-08,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,64,63.37,-1.0,0.0,Theory,Yes,No,No,Rainy,No,9,1,63.37,55,8,-1,4,69.9166666666667,Morning,No
2026-08-08,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,47,45.63,-1.0,0.0,Theory,Yes,No,No,Cloudy,No,9,1,45.63,55,8,-1,9,63.2066666666667,Morning,No
2026-08-08,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,94,93.07,63.37,0.0,Theory,Yes,No,No,Sunny,No,9,0,93.07,55,8,-1,3,61.25333333333336,Morning,No
2026-08-08,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,61,59.22,45.63,0.0,Theory,Yes,No,No,Rainy,No,9,0,59.22,55,8,-1,8,67.3566666666667,Morning,No
2026-08-08,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,74,73.27,93.07,0.0,Theory,Yes,No,No,Rainy,No,6,0,73.27,55,8,-1,2,65.97333333333336,Morning,No
2026-08-08,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,71,68.93,59.22,0.0,Theory,Yes,No,No,Rainy,No,6,0,68.93,55,8,-1,7,75.18666666666668,Morning,No
2026-08-08,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,56,55.45,73.27,0.0,Theory,Yes,No,No,Sunny,No,7,0,55.45,55,8,-1,1,67.14000000000003,Morning,No
2026-08-08,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,71,68.93,68.93,0.0,Theory,Yes,Yes,No,Rainy,No,7,0,68.93,55,8,-1,6,65.88333333333337,Morning,No
2026-08-08,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,70,69.31,55.45,1.25,Theory,Yes,No,No,Cloudy,No,12,0,69.31,55,8,-1,5,64.43666666666671,Before Lunch,No
2026-08-08,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,78,75.73,68.93,1.25,Theory,Yes,No,No,Rainy,No,12,0,75.73,55,8,-1,10,64.56333333333338,Before Lunch,No
2026-08-10,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,81,80.2,-1.0,0.0,Theory,No,No,No,Sunny,No,9,1,80.2,57,9,-1,5,71.32333333333337,Morning,No
2026-08-10,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,68,66.02,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,66.02,57,9,-1,9,75.08000000000003,Morning,No
2026-08-10,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,87,86.14,80.2,0.0,Theory,No,No,No,Rainy,No,9,0,86.14,57,9,-1,4,73.98333333333336,Morning,No
2026-08-10,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,69,66.99,66.02,0.0,Theory,No,No,No,Sunny,No,9,0,66.99,57,9,-1,8,77.45333333333336,Morning,No
2026-08-10,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,73,72.28,86.14,0.0,Theory,No,No,No,Cloudy,No,8,0,72.28,57,9,-1,3,73.05000000000003,Morning,No
2026-08-10,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,77,74.76,66.99,0.0,Theory,No,No,No,Rainy,No,8,0,74.76,57,9,-1,7,75.1366666666667,Morning,No
2026-08-10,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,66,65.35,72.28,0.0,Theory,No,No,No,Sunny,No,6,0,65.35,57,9,-1,2,71.34333333333336,Morning,No
2026-08-10,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,72,69.9,74.76,0.0,Theory,No,No,No,Rainy,No,6,0,69.9,57,9,-1,10,70.7966666666667,Morning,No
2026-08-10,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,B,Computer Lab,101,74,73.27,65.35,1.25,Theory,No,No,No,Cloudy,No,4,0,73.27,57,9,-1,1,70.00333333333337,Before Lunch,No
2026-08-10,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,A,Computer Lab,103,77,74.76,69.9,1.25,Theory,No,No,No,Cloudy,No,4,0,74.76,57,9,-1,6,69.5066666666667,Before Lunch,No
2026-08-11,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,77,76.24,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,76.24,58,9,-1,4,72.64333333333336,Morning,No
2026-08-11,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,90,87.38,-1.0,0.0,Theory,No,No,No,Sunny,No,9,1,87.38,58,9,-1,9,74.7566666666667,Morning,No
2026-08-11,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,80,79.21,76.24,0.0,Theory,No,No,No,Sunny,No,9,0,79.21,58,9,-1,5,79.46000000000002,Morning,No
2026-08-11,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,74,71.84,87.38,0.0,Theory,No,No,No,Sunny,No,9,0,71.84,58,9,-1,8,80.94333333333334,Morning,No
2026-08-11,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,82,81.19,79.21,0.0,Theory,No,No,No,Cloudy,No,8,0,81.19,58,9,-1,3,79.47666666666669,Morning,No
2026-08-11,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,103,100.0,71.84,0.0,Theory,No,No,No,Rainy,No,8,0,100.0,58,9,-1,7,77.41333333333336,Morning,No
2026-08-11,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,76,75.25,81.19,0.0,Theory,No,No,No,Rainy,No,7,0,75.25,58,9,-1,2,84.34333333333336,Morning,No
2026-08-11,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,74,71.84,100.0,0.0,Theory,No,No,No,Rainy,No,7,0,71.84,58,9,-1,6,85.48000000000002,Morning,No
2026-08-11,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,66,65.35,75.25,1.25,Practical,No,No,No,Rainy,No,6,0,65.35,58,9,-1,1,82.36333333333336,Before Lunch,No
2026-08-11,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,84,81.55,71.84,1.25,Practical,No,No,No,Rainy,No,6,0,81.55,58,9,-1,10,70.81333333333335,Before Lunch,No
2026-08-12,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,70,69.31,-1.0,0.0,Practical,No,Yes,No,Cloudy,No,9,1,69.31,59,9,-1,4,72.91333333333336,Morning,No
2026-08-12,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,75,72.82,-1.0,0.0,Practical,No,No,No,Rainy,No,9,1,72.82,59,9,-1,7,72.07000000000004,Morning,No
2026-08-12,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,63,62.38,69.31,0.0,Practical,No,No,No,Rainy,No,9,0,62.38,59,9,-1,3,74.56000000000002,Morning,No
2026-08-12,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,74,71.84,72.82,0.0,Practical,No,No,No,Cloudy,No,9,0,71.84,59,9,-1,6,68.17000000000003,Morning,No
2026-08-12,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,95,94.06,62.38,0.0,Practical,No,Yes,No,Rainy,No,15,0,94.06,59,9,-1,2,69.01333333333336,Morning,No
2026-08-12,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,72,69.9,71.84,0.0,Practical,No,No,No,Cloudy,No,15,0,69.9,59,9,-1,8,76.09333333333336,Morning,No
2026-08-12,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,50,49.5,94.06,0.0,Practical,No,No,No,Rainy,No,15,0,49.5,59,9,-1,1,78.60000000000004,Morning,No
2026-08-12,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,62,60.19,69.9,0.0,Practical,No,Yes,No,Rainy,No,15,0,60.19,59,9,-1,5,71.15333333333336,Morning,No
2026-08-13,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,54,53.47,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,53.47,60,9,-1,5,59.863333333333365,Morning,No
2026-08-13,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,77,74.76,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,74.76,60,9,-1,9,54.38666666666669,Morning,No
2026-08-13,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,60,59.41,53.47,0.0,Theory,No,No,No,Rainy,No,9,0,59.41,60,9,-1,4,62.80666666666669,Morning,No
2026-08-13,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,87,84.47,74.76,0.0,Theory,No,No,No,Cloudy,No,9,0,84.47,60,9,-1,8,62.5466666666667,Morning,No
2026-08-13,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,65,64.36,59.41,0.0,Theory,No,No,No,Cloudy,No,12,0,64.36,60,9,-1,3,72.88000000000004,Morning,No
2026-08-13,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,84,81.55,84.47,0.0,Theory,No,No,No,Cloudy,No,12,0,81.55,60,9,-1,7,69.41333333333337,Morning,No
2026-08-13,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,44,43.56,64.36,0.0,Theory,No,No,No,Sunny,No,12,0,43.56,60,9,-1,2,76.79333333333336,Morning,No
2026-08-13,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,96,93.2,81.55,0.0,Theory,No,No,No,Rainy,No,12,0,93.2,60,9,-1,6,63.156666666666695,Morning,No
2026-08-13,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,B,Computer Lab,101,59,58.42,43.56,1.25,Practical,No,No,No,Cloudy,No,6,0,58.42,60,9,-1,1,72.77000000000002,Before Lunch,No
2026-08-13,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,A,Computer Lab,103,71,68.93,93.2,1.25,Practical,No,No,No,Cloudy,No,6,0,68.93,60,9,-1,10,65.06000000000004,Before Lunch,No
2026-08-14,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,67,65.05,-1.0,0.0,Theory,No,No,Before,Rainy,No,9,1,65.05,61,9,-1,2,73.51666666666671,Morning,No
2026-08-14,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,62,61.39,-1.0,0.0,Theory,No,No,Before,Rainy,No,9,1,61.39,61,9,-1,7,64.13333333333337,Morning,No
2026-08-14,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,81,78.64,65.05,0.0,Theory,No,No,Before,Cloudy,No,9,0,78.64,61,9,-1,3,65.12333333333335,Morning,No
2026-08-14,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,70,69.31,61.39,0.0,Theory,No,No,Before,Rainy,No,9,0,69.31,61,9,-1,8,68.36000000000003,Morning,No
2026-08-14,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,80,77.67,78.64,0.0,Theory,No,No,Before,Cloudy,No,7,0,77.67,61,9,-1,4,69.78000000000003,Morning,No
2026-08-14,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,79,78.22,69.31,0.0,Theory,No,No,Before,Sunny,No,7,0,78.22,61,9,-1,9,75.20666666666669,Morning,No
2026-08-14,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,60,59.41,78.22,0.0,Theory,No,No,Before,Cloudy,No,8,0,59.41,61,9,-1,1,75.06666666666669,Morning,No
2026-08-14,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,69,66.99,77.67,0.0,Theory,No,No,Before,Cloudy,No,8,0,66.99,61,9,-1,5,71.7666666666667,Morning,No
2026-08-14,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,A,Computer Lab,103,77,74.76,66.99,1.25,Practical,No,No,Before,Rainy,No,11,0,74.76,61,9,-1,6,68.20666666666669,Before Lunch,No
2026-08-14,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,B,Computer Lab,101,65,64.36,59.41,1.25,Practical,No,No,Before,Rainy,No,11,0,64.36,61,9,-1,10,67.05333333333336,Before Lunch,No
